7891129236424;	BEBEDOURO REFRIGERADO CONSUL 220V
7891129247109;	PURIFICADOR CONSUL REFRIGERADO ELETRONICO - BRANCO  127/220V
7891129247116;	PURIFICADOR CONSUL REFRIGERADO ELETRONICO - CINZA  127/220V
7891129251335;	PURIFICADOR CONSUL REFRIGERADO ELETRONICO - PRATA  127/220V
7891129223899;	PURIFICADOR CONSUL BEM ESTAR REFRIGERADO   127V
7891129224209;	PURIFICADOR CONSUL BEM ESTAR REFRIGERADO   220V
7891129224087;	PURIFICADOR CONSUL BEM ESTAR REFRIGERADO   127V
7891129224094;	PURIFICADOR CONSUL BEM ESTAR REFRIGERADO   220V
7891129186101;	PURIFICADOR DE ÁGUA CONSUL S/ VOLTAGEM
7891129219205;	PURIFICADOR DE ÁGUA CONSUL S/ VOLTAGEM
7891129247123;	PURIFICADOR DE ÁGUA CONSUL BRANCO - NÃO REFRIGERADO  S/ VOLTAGEM
7891129247130;	PURIFICADOR DE ÁGUA CONSUL CINZA - NÃO REFRIGERADO  S/ VOLTAGEM
7891129499737;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 397L BRANCA COM FREEZER EM BAIXO  127V
7891129499744;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 397L BRANCA COM FREEZER EM BAIXO  220V
7891129499751;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 397L EVOX COM FREEZER EM BAIXO  127V
7891129499768;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 397L EVOX COM FREEZER EM BAIXO  220V
7891129514218;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 340L BRANCA  127V
7891129514225;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 340L BRANCA  220V
7891129514232;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 340L EVOX  127V
7891129514249;	REFRIGERADOR DUAS PORTAS FROST FREE CONSUL 340L EVOX  220V
7891129186248;	REFRIGERADOR RETRO PRETO 80 BRASTEMP 127V
7891129192720;	REFRIGERADOR RETRO PRETO 80 BRASTEMP 220V
7891129170858;	MINI REFRIGERADOR 80 - RETRO VERMELHO BRASTEMP 127V
7891129187719;	MINI REFRIGERADOR 80 - RETRO VERMELHO BRASTEMP 220V
7891129245747;	FRIGOBAR BRASTEMP RETRÔ 68L ICE WHITE - BRA08BB  127V
7891129245754;	FRIGOBAR BRASTEMP RETRÔ 68L ICE WHITE - BRA08BB  220V
7891129245761;	FRIGOBAR BRASTEMP RETRÔ 68L MARSALA WINE - BRA08BG  127V
7891129245778;	FRIGOBAR BRASTEMP RETRÔ 68L MARSALA WINE - BRA08BG  220V
7891129245709;	FRIGOBAR BRASTEMP RETRÔ 68L AMARELO - BRA08BY  127V
7891129245716;	FRIGOBAR BRASTEMP RETRÔ 68L AMARELO - BRA08BY  220V
7891129245723;	FRIGOBAR BRASTEMP RETRÔ 68L MIDNIGHT BLUE - BRA08BZ  127V
7891129245730;	FRIGOBAR BRASTEMP RETRÔ 68L MIDNIGHT BLUE - BRA08BZ  220V
7891129252899;	COMPACTO 120 EVOX BRASTEMP 127V
7891129253209;	COMPACTO 120 EVOX BRASTEMP 220V
7891129252035;	REFRIGERADOR BRASTEMP 2P FF 443L - BRANCO  127V
7891129252042;	REFRIGERADOR BRASTEMP 2P FF 443L - BRANCO  220V
7891129252059;	REFRIGERADOR BRASTEMP 2P FF 443L - EVOX  127V
7891129252066;	REFRIGERADOR BRASTEMP 2P FF 443L - EVOX  220V
7891129252073;	REFRIGERADOR BRASTEMP 2P FF 478L - BRANCO  127V
7891129252080;	REFRIGERADOR BRASTEMP 2P FF 478L - BRANCO  220V
7891129252097;	REFRIGERADOR BRASTEMP 2P FF 478L - EVOX  127V
7891129252103;	REFRIGERADOR BRASTEMP 2P FF 478L - EVOX  220V
7891129252110;	REFRIGERADOR BRASTEMP 2P FF 460L - BRANCO  127V
7891129252127;	REFRIGERADOR BRASTEMP 2P FF 460L - BRANCO  220V
7891129252158;	REFRIGERADOR BRASTEMP 2P FF 460L - PRETO  127V
7891129252165;	REFRIGERADOR BRASTEMP 2P FF 460L - PRETO  220V
7891129252134;	REFRIGERADOR BRASTEMP 2P FF 460L - EVOX  127V
7891129252141;	REFRIGERADOR BRASTEMP 2P FF 460L - EVOX  220V
7891129206205;	REFRIGERADOR DOMÉST 2 PORTAS 573L BR BRASTEMP 127V
7891129206212;	REFRIGERADOR DOMÉST 2 PORTAS 573L BR BRASTEMP 220V
7891129236707;	REFRIGERADOR DOMÉST 2 PORTAS 573L EVOX BRASTEMP 127V
7891129236714;	REFRIGERADOR DOMÉST 2 PORTAS 573L EVOX BRASTEMP 220V
7891129252707;	REFRIGERADOR BRASTEMP 2P FF 375L - BRANCO  127V
7891129252714;	REFRIGERADOR BRASTEMP 2P FF 375L - BRANCO  220V
7891129252721;	REFRIGERADOR BRASTEMP 2P FF 375L - EVOX  127V
7891129252738;	REFRIGERADOR BRASTEMP 2P FF 375L - EVOX  220V
7891129252745;	REFRIGERADOR BRASTEMP 2P FF 375L - BRANCO  127V
7891129252752;	REFRIGERADOR BRASTEMP 2P FF 375L - BRANCO  220V
7891129252769;	REFRIGERADOR BRASTEMP 2P FF 375L - EVOX  127V
7891129252776;	REFRIGERADOR BRASTEMP 2P FF 375L - EVOX  220V
7891129252820;	REFRIGERADOR BRASTEMP 2P FF 400L - BRANCO  127V
7891129252837;	REFRIGERADOR BRASTEMP 2P FF 400L - BRANCO  220V
7891129252844;	REFRIGERADOR BRASTEMP 2P FF 400L - EVOX  127V
7891129252851;	REFRIGERADOR BRASTEMP 2P FF 400L - EVOX  220V
7891129250086;	REFRIGERADOR BRASTEMP 2P FF 462L - BRANCO  127V
7891129250093;	REFRIGERADOR BRASTEMP 2P FF 462L - BRANCO  220V
7891129251571;	REFRIGERADOR BRASTEMP 2P FF 462L - EVOX  127V
7891129251588;	REFRIGERADOR BRASTEMP 2P FF 462L - EVOX  220V
7891129251595;	REFRIGERADOR BRASTEMP 2P FF 500L - BRANCO  127V
7891129251908;	REFRIGERADOR BRASTEMP 2P FF 500L - BRANCO  220V
7891129251915;	REFRIGERADOR BRASTEMP 2P FF 500L - EVOX  127V
7891129251922;	REFRIGERADOR BRASTEMP 2P FF 500L - EVOX  220V
7891129251939;	REFRIGERADOR BRASTEMP 2P FF 500L - BRANCO  127V
7891129251946;	REFRIGERADOR BRASTEMP 2P FF 500L - BRANCO  220V
7891129251670;	REFRIGERADOR BRASTEMP 2P FF 500L - EVOX  127V
7891129251687;	REFRIGERADOR BRASTEMP 2P FF 500L - EVOX  220V
7891129251694;	REFRIGERADOR BRASTEMP 2P FF 478L - BRANCO  127V
7891129252004;	REFRIGERADOR BRASTEMP 2P FF 478L - BRANCO  220V
7891129252011;	REFRIGERADOR BRASTEMP 2P FF 478L - EVOX  127V
7891129252028;	REFRIGERADOR BRASTEMP 2P FF 478L - EVOX  220V
7891129219915;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 127V
7891129219922;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 220V
7891129219946;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 127V
7891129219953;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 220V
7891129219939;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 127V
7891129220010;	REFRIGERADOR DOMÉST 3PORTAS 540L BRASTEMP 220V
7891129200913;	REFRIGERADOR DOMEST 2P 560 BR BRASTEMP 127V
7891129200920;	REFRIGERADOR DOMEST 2P 560 BR BRASTEMP 220V
7891129200708;	REFRIGERADOR DOMEST 2P 560 INOX BRASTEMP 127V
7891129200906;	REFRIGERADOR DOMEST 2P 560 INOX BRASTEMP 220V
7891129242722;	REFRIGERADOR SIDE BY SIDE 539L BRASTEMP 127V
7891129264274;	REFRIGERADOR BRASTEMP INVERSE 3 FF 419L - PRETO  127V
7891129264281;	REFRIGERADOR BRASTEMP INVERSE 3 FF 419L - PRETO  220V
7891129264250;	REFRIGERADOR BRASTEMP INVERSE 3 FF 419L - EVOX  127V
7891129264267;	REFRIGERADOR BRASTEMP INVERSE 3 FF 419L - EVOX  220V
7891129124714;	FRIGOBAR PORTA DE VIDRO BRASTEMP 127V
7891129124721;	FRIGOBAR PORTA DE VIDRO BRASTEMP 220V
7891129171282;	FRIGOBAR PORTA DE VIDRO - ILUMINACAÇÃO INTERNA AZUL BRASTEMP 127V
7891129171299;	FRIGOBAR PORTA DE VIDRO - ILUMINACAÇÃO INTERNA AZUL BRASTEMP 220V
7891129253858;	ADEGA CLIMATIZADA 28 GARRAFAS BRASTEMP 127V
7891129253872;	ADEGA CLIMATIZADA 28 GARRAFAS BRASTEMP 220V
7891129212015;	ADEGA CLIMATIZADA 31 GARRAFAS BRASTEMP 127V
7891129212022;	ADEGA CLIMATIZADA 31 GARRAFAS BRASTEMP 220V
7891129253520;	ADEGA CLIMATIZADA 33 GARRAFAS BRASTEMP 127V
7891129253537;	ADEGA CLIMATIZADA 33 GARRAFAS BRASTEMP 220V
7891129253544;	ADEGA CLIMATIZADA 51 GARRAFAS BRASTEMP 127V
7891129253551;	ADEGA CLIMATIZADA 51 GARRAFAS BRASTEMP 220V
7891129203549;	WINE COOLER - 12 GARRAFAS BRASTEMP 127V
7891129203556;	WINE COOLER - 12 GARRAFAS BRASTEMP 220V
7891129186408;	DEGELO SECO 261 CONSUL 127V
7891129186415;	DEGELO SECO 261 CONSUL 220V
7891129180567;	CONSUL FACILITE 1 PORTA FROST FREE 300L   127V
7891129180574;	CONSUL FACILITE 1 PORTA FROST FREE 300L   220V
7891129245808;	CONSUL FACILITE 1 PORTA FROST FREE 300L - SELO PROCEL  127V
7891129243200;	CONSUL FACILITE 1 PORTA FROST FREE 300L - SELO PROCEL  220V
7891129184657;	CONSUL FACILITE 1 PORTA FROST FREE 342L   127V
7891129185418;	CONSUL FACILITE 1 PORTA FROST FREE 342L   220V
7891129245471;	CONSUL FACILITE 1 PORTA FROST FREE 342L EVOX  127V
7891129245488;	CONSUL FACILITE 1 PORTA FROST FREE 342L EVOX  220V
7891129224049;	COMPACTO 80 CONSUL 127V
7891129224056;	COMPACTO 80 CONSUL 220V
7891129224063;	COMPACTO 120 CONSUL 127V
7891129224070;	COMPACTO 120 CONSUL 220V
7891129195264;	REFRIGERADOR CONSUL DEGELO MANUAL 239L  127V
7891129195271;	REFRIGERADOR CONSUL DEGELO MANUAL 239L  220V
7891129219410;	BIPLEX 334L CONSUL 127V
7891129219427;	BIPLEX 334L CONSUL 220V
7891129195448;	BIPLEX 334 CONSUL 127V
7891129195455;	BIPLEX 334 CONSUL 220V
7891129230279;	REFRIGERADOR DUPLEX CONSUL - 415L  127V
7891129230286;	REFRIGERADOR DUPLEX CONSUL - 415L  220V
7891129230293;	REFRIGERADOR DUPLEX CONSUL - 450L  127V
7891129230606;	REFRIGERADOR DUPLEX CONSUL - 450L  220V
7891129230613;	REFRIGERADOR DUPLEX CONSUL - 450L  127V
7891129230620;	REFRIGERADOR DUPLEX CONSUL - 450L  220V
7891129246508;	REFRIGERADOR FROST FREE CONSUL 275L  127V
7891129246515;	REFRIGERADOR FROST FREE CONSUL 275L  220V
7891129246522;	REFRIGERADOR FROST FREE CONSUL 275L EVOX  127V
7891129246539;	REFRIGERADOR FROST FREE CONSUL 275L EVOX  220V
7891129246546;	REFRIGERADOR FROST FREE CONSUL 340L  127V
7891129246553;	REFRIGERADOR FROST FREE CONSUL 340L  220V
7891129246560;	REFRIGERADOR FROST FREE CONSUL 340L EVOX  127V
7891129246577;	REFRIGERADOR FROST FREE CONSUL 340L EVOX  220V
7891129246584;	REFRIGERADOR FROST FREE CONSUL 386L  127V
7891129246591;	REFRIGERADOR FROST FREE CONSUL 386L  220V
7891129246713;	REFRIGERADOR FROST FREE CONSUL 386L EVOX  220V
7891129246720;	REFRIGERADOR FROST FREE CONSUL 386L  127V
7891129246737;	REFRIGERADOR FROST FREE CONSUL 386L  220V
7891129246744;	REFRIGERADOR FROST FREE CONSUL 386L EVOX  127V
7891129246751;	REFRIGERADOR FROST FREE CONSUL 386L EVOX  220V
7891129215832;	REFRIGERADOR DOMEST 2 PORTAS 407L CONSUL 127V
7891129215849;	REFRIGERADOR DOMEST 2 PORTAS 407L CONSUL 220V
7891129215856;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 127V
7891129215863;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 220V
7891129215870;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 127V
7891129215887;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 220V
7891129242821;	GELADEIRA CONSUL DUPLEX FROST FREE BRANCA - 437L  127V
7891129242814;	GELADEIRA CONSUL DUPLEX FROST FREE BRANCA - 437L  220V
7891129252400;	GELADEIRA CONSUL FROST FREE EVOX 441L  127V
7891129252509;	GELADEIRA CONSUL FROST FREE EVOX 441L  220V
7891129216136;	REFRIGERADOR DOMÉST 2 PORTAS 437L CONSUL 127V
7891129216143;	REFRIGERADOR DOMÉST 2 PORTAS 437L CONSUL 220V
7891129216150;	REFRIGERADOR DOMÉST 2 PORTAS 437L CONSUL 127V
7891129216167;	REFRIGERADOR DOMÉST 2 PORTAS 437L CONSUL 220V
7891129224216;	CERVEJEIRA CONSUL MAIS  127V
7891129224223;	CERVEJEIRA CONSUL MAIS  220V
7891129222717;	CERVEJEIRA CONSUL MAIS  127V
7891129222724;	CERVEJEIRA CONSUL MAIS  220V
7891129222748;	CERVEJEIRA CONSUL MAIS  127V
7891129222779;	CERVEJEIRA CONSUL MAIS  220V
7891129265615;	CERVEJEIRA CONSUL SMARTBEER  127V
7891129265622;	CERVEJEIRA CONSUL SMARTBEER  220V
7891129265653;	CERVEJEIRA CONSUL SMARTBEER  127V
7891129265660;	CERVEJEIRA CONSUL SMARTBEER  220V
7891129265639;	CERVEJEIRA CONSUL SMARTBEER  127V
7891129265646;	CERVEJEIRA CONSUL SMARTBEER  220V
7891129243514;	REFRIGERADOR DOMÉST 3PORTAS 540L BR BRASTEMP 127V
7891129239906;	REFRIGERADOR DOMÉST 3PORTAS 540L BR BRASTEMP 220V
7891129491632;	REFRIGERADOR BRASTEMP GOURM 540L  127V
7891129491717;	REFRIGERADOR BRASTEMP GOURM 540L  220V
7891129246935;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 220V
7891129246928;	REFRIGERADOR DOMÉST 2 PORTAS 405L CONSUL 110V
7891129520806;	REFRIGERADOR FROST FREE CONSUL 386L - SELO PROCEL  127V
7891129520813;	REFRIGERADOR FROST FREE CONSUL 386L - SELO PROCEL  220V
7891129520844;	REFRIGERADOR BRASTEMP 2P FF 462L - BRANCO - SELO PROCEL  127V
7891129520851;	REFRIGERADOR BRASTEMP 2P FF 462L - BRANCO - SELO PROCEL  220V
7891129520820;	REFRIGERADOR FROST FREE CONSUL 386L - EVOX - SELO PROCEL  127V
7891129520837;	REFRIGERADOR FROST FREE CONSUL 386L - EVOX - SELO PROCEL  220V
7891129520868;	REFRIGERADOR BRASTEMP 2P FF 462L - EVOX - SELO PROCEL  127V
7891129520875;	REFRIGERADOR BRASTEMP 2P FF 462L - EVOX - SELO PROCEL  220V
7891129188907;	SECADORA ATIVE - SUSPENSA BRASTEMP 127V
7891129188914;	SECADORA ATIVE - SUSPENSA BRASTEMP 220V
7891129188808;	SECADORA ATIVE - PISO BRASTEMP 127V
7891129188815;	SECADORA ATIVE - PISO BRASTEMP 220V
7891129188921;	SECADORA ATIVE - INOX BRASTEMP 127V
7891129188938;	SECADORA ATIVE - INOX BRASTEMP 220V
7891129244405;	AR-CONDICIONADO SPLIT CONSUL R22 - 7K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129244412;	AR-CONDICIONADO SPLIT CONSUL R22 - 7K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244429;	AR-CONDICIONADO SPLIT CONSUL R22 - 9K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129244436;	AR-CONDICIONADO SPLIT CONSUL R22 - 9K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244467;	AR-CONDICIONADO SPLIT CONSUL R22 - 12K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129244474;	AR-CONDICIONADO SPLIT CONSUL R22 - 12K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244504;	AR-CONDICIONADO SPLIT CONSUL R22 - 18K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129244511;	AR-CONDICIONADO SPLIT CONSUL R22 - 18K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244542;	AR-CONDICIONADO SPLIT CONSUL R22 - 22K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129244559;	AR-CONDICIONADO SPLIT CONSUL R22 - 22K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244443;	AR-CONDICIONADO SPLIT CONSUL R22 - 9K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129244450;	AR-CONDICIONADO SPLIT CONSUL R22 - 9K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244481;	AR-CONDICIONADO SPLIT CONSUL R22 - 12K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129244498;	AR-CONDICIONADO SPLIT CONSUL R22 - 12K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244528;	AR-CONDICIONADO SPLIT CONSUL R22 - 18K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129244535;	AR-CONDICIONADO SPLIT CONSUL R22 - 18K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244566;	AR-CONDICIONADO SPLIT CONSUL R22 - 22K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129244573;	AR-CONDICIONADO SPLIT CONSUL R22 - 22K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244580;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU INVERTER FRIO UNID. INTERNA  220V
7891129244597;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU INVERTER FRIO UNID. EXTERNA  220V
7891129244610;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU INVERTER FRIO UNID. INTERNA  220V
7891129244627;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU INVERTER FRIO UNID. EXTERNA  220V
7891129244658;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU INVERTER FRIO UNID. INTERNA  220V
7891129244665;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU INVERTER FRIO UNID. EXTERNA  220V
7891129244696;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU INVERTER FRIO UNID. INTERNA  220V
7891129244702;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU INVERTER FRIO UNID. EXTERNA  220V
7891129210165;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU INVERTER QUENTE/FRIO UNID. INTERNA  220V
7891129244603;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU INVERTER QUENTE/FRIO UNID. EXTERNA  220V
7891129244634;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU INVERTER QUENTE/FRIO UNID. INTERNA  220V
7891129244641;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU INVERTER QUENTE/FRIO UNID. EXTERNA  220V
7891129244672;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU INVERTER QUENTE/FRIO UNID. INTERNA  220V
7891129244689;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU INVERTER QUENTE/FRIO UNID. EXTERNA  220V
7891129244719;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU INVERTER QUENTE/FRIO UNID. INTERNA  220V
7891129244733;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU INVERTER QUENTE/FRIO UNID. EXTERNA  220V
7891129244740;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129243309;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244764;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129243316;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244788;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129243323;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244801;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU ON/OFF FRIO UNID. INTERNA  220V
7891129243330;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU ON/OFF FRIO UNID. EXTERNA  220V
7891129244757;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129243347;	AR-CONDICIONADO SPLIT CONSUL R410A - 9K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244771;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129243354;	AR-CONDICIONADO SPLIT CONSUL R410A - 12K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244795;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129243361;	AR-CONDICIONADO SPLIT CONSUL R410A - 18K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129244818;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU ON/OFF QUENTE/FRIO UNID. INTERNA  220V
7891129244825;	AR-CONDICIONADO SPLIT CONSUL R410A - 22K BTU ON/OFF QUENTE/FRIO UNID. EXTERNA  220V
7891129264557;	UNID EVAP 9K BTU CF SPLIT INVERTER CONSUL 220V
7891129264830;	UNID COND 9K BTU CF SPLIT INVERTER CONSUL 220V
7891129264564;	UNID EVAP 12K BTU CF SPLIT INVERTER CONSUL 220V
7891129264847;	UNID COND 12K BTU CF SPLIT INVERTER CONSUL 220V
7891129264595;	UNID. EVAP. 18K BTU CF SPLIT INVERTER CONSUL 220V
7891129264878;	UNID. COND. 18K BTU CF SPLIT INVERTER CONSUL 220V
7891129264809;	D. EVAP. 22K BTU CF SPLIT INVERTER CONSUL 220V
7891129264885;	UNID. COND. 22K BTU CF SPLIT INVERTER CONSUL 220V
7891129264571;	UNID. EVAP. 9K BTU CR SPLIT.. CONSUL 220V
7891129264854;	UNID. COND. 9K BTU CR SPLIT INVERTER CONSUL 220V
7891129264588;	UNID EVAP 12K BTU CR SPLIT INVERTER CONSUL 220V
7891129264861;	UNID COND 12K BTU CR SPLIT INVERTER CONSUL 220V
7891129264816;	UNID. EVAP. 18K BTU CR SPLIT INVERTER CONSUL 220V
7891129264892;	UNID. COND. 18K BTU CR SPLIT INVERTER CONSUL 220V
7891129264823;	UNID. EVAP. 22K BTU CR SPLIT INVERTER CONSUL 220V
7891129264908;	UNID. COND. 22K BTU CR SPLIT INVERTER CONSUL 220V
7891129264915;	UNID. EVAP. 09K BTU CF SPLIT CONSUL 220V
7891129264953;	UNID COND 9K BTU CF SPLIT CONSUL 220V
7891129264991;	UNID EVAP 12K BTU CF SPLIT CONSUL 220V
7891129265011;	UND.COND.12K BTU CF SPLIT CONSUL 220V
7891129264939;	UNID. EVAP. 18K BTU CF SPLIT CONSUL 220V
7891129264977;	UNID. COND. 18K BTU CF SPLIT.. CONSUL 220V
7891129265004;	UNID. EVAP 22K BTU CF SPLIT CONSUL 220V
7891129265028;	UNID. COND. 22K BTU CF SPLIT. CONSUL 220V
7891129264922;	UNID. EVAP. 09K BTU CR SPLIT CONSUL 220V
7891129264960;	UND.COND.9K BTU CR SPLIT CONSUL 220V
7891129265035;	UNID EVAP 12K BTU CR SPLIT CONSUL 220V
7891129265059;	UND.COND.12K BTU CR SPLIT CONSUL 220V
7891129264946;	UNID. EVAP. 18K BTU CR SPLIT CONSUL 220V
7891129264984;	UNID. COND. 18K BTU CR SPLIT. CONSUL 220V
7891129265042;	UNID. EVAP. 22K BTU CF SPLIT CONSUL 220V
7891129265066;	UNID. COND. 22K BTU CR SPLIT CONSUL 220V
